id,word,polarity,joy,fear,sadness,anger,surprise,disgust
12718,souffr,negative,0,1,1,0,0,1
12719,souffr,negative,0,1,1,0,0,0
12720,souffrir douleur,negative,0,1,1,1,0,0
12721,soufr,negative,0,1,0,1,0,1
12722,souhait,positive,0,0,0,0,0,0
12723,souhait,positive,0,0,0,0,1,0
12724,souill,negative,0,0,0,0,0,1
12725,souillur,negative,0,0,0,0,0,0
12726,souk,negative,0,0,0,0,0,0
12727,soulag,positive,0,0,0,0,0,0
12728,soulag,positive,0,0,0,0,0,0
12729,soulev,positive,0,0,0,0,0,0
12730,soulã¨v,negative,0,1,0,1,1,0
12731,souli,positive,0,0,0,0,0,0
12732,soulign,positive,0,0,0,0,0,0
12733,soulign,positive,0,0,0,0,0,0
12734,soumettr,negative,0,0,0,1,0,0
12735,soumiss,negative,0,1,1,1,0,1
12736,soupap,positive,0,0,0,0,0,0
12737,soupã§on,negative,0,1,0,0,0,0
12738,soupã§on,negative,0,1,0,1,0,0
12739,soupã§on,negative,0,1,0,0,0,0
12740,soup,positive,0,0,0,0,0,0
12741,soupe ã©p,positive,0,0,0,0,0,0
12742,soup,positive,0,0,0,0,0,0
12743,soupes,positive,0,1,0,0,0,0
12744,soup,negative,0,0,1,0,0,0
12745,soupir,negative,0,0,1,1,0,1
12746,sourc,positive,0,0,0,0,0,0
12747,sourd,negative,0,0,1,0,0,1
12748,sourir,positive,1,0,0,0,0,0
12749,souri,positive,1,0,0,0,0,0
12750,sourire bãªt,negative,0,0,0,0,0,1
12751,sourire suffis,negative,0,0,0,0,0,1
12752,sour,negative,0,1,0,0,0,0
12753,sournois,negative,0,1,1,1,0,1
12754,sous condit,negative,0,0,0,0,0,0
12755,sous peu,positive,0,0,0,0,0,0
12756,sous terr,negative,0,1,0,0,0,0
12757,sous bois,negative,0,1,1,0,0,0
12758,sous comitã©,positive,0,0,0,0,0,0
12759,sous cutanã©,negative,0,1,0,0,0,1
12760,sous ensembl,positive,0,0,0,0,0,0
12761,sous entendr,negative,0,0,0,0,0,0
12762,sou entendr,positive,0,1,0,1,1,0
12763,sous estim,negative,0,0,0,0,1,0
12764,sous marin,negative,0,1,0,0,0,0
12765,sou payer|pai,negative,0,0,1,1,0,0
12766,sous sol,negative,0,1,1,0,0,0
12767,sous typ,positive,0,0,0,0,0,0
12768,sous vãªt,positive,0,0,0,0,0,0
12769,souscripteur,positive,0,0,0,0,0,0
12770,souscript,positive,0,0,0,0,0,0
12771,souscrir,positive,0,0,0,0,0,0
12772,soustract,negative,0,0,0,0,0,0
12773,soustrair,negative,0,0,0,0,0,0
12774,souten,positive,0,0,0,0,0,0
12775,souten,positive,0,0,0,0,0,0
12776,souteneur,negative,0,1,0,0,0,1
12777,souten,positive,0,0,0,0,0,0
12778,souterrain,negative,0,1,0,0,0,0
12779,souterrainn,negative,0,1,0,0,0,0
12780,souterrainn,negative,0,1,0,0,0,0
12781,soutien,positive,0,0,0,0,0,0
12782,soutir,negative,0,0,0,0,0,0
12783,souven,positive,0,0,0,0,0,0
12784,souverain pontif,positive,0,0,0,0,0,0
12785,souverainetã©,positive,0,0,0,0,0,0
12786,spa,positive,0,0,0,0,1,0
12787,spasm,negative,0,1,0,0,0,0
12788,spatul,positive,0,0,0,0,0,0
12789,spã©cial,positive,1,0,0,0,0,0
12790,spã©cial,positive,0,0,0,0,0,0
12791,spã©cialis,positive,0,0,0,0,0,0
12792,spã©cialist,positive,0,0,0,0,0,0
12793,spã©cialitã©,positive,0,0,0,0,0,0
12794,spã©cifiqu,positive,0,0,0,0,0,0
12795,spã©cifiqu,positive,0,0,0,0,0,0
12796,spã©cimen,positive,0,0,0,0,0,0
12797,spectacl,positive,0,0,0,0,0,0
12798,spectacle fabul,positive,1,0,0,0,0,0
12799,spectaculair,positive,0,0,0,0,1,0
12800,spectr,negative,0,1,1,0,0,0
12801,spectromã¨tr,positive,0,0,0,0,0,0
12802,spectrophotomã¨tr,positive,0,0,0,0,0,0
12803,spectroscop,positive,0,0,0,0,0,0
12804,spã©culat,negative,0,1,1,0,0,0
12805,spã©cul,negative,0,0,0,0,0,0
12806,spã©culum,negative,0,1,0,0,0,1
12807,spenc,positive,0,0,0,0,0,0
12808,sperm,positive,0,0,0,0,0,1
12809,sphã¨re,positive,0,0,0,0,0,0
12810,sphã©riqu,positive,0,0,0,0,0,0
12811,sphinx,positive,0,0,0,0,0,0
12812,spinal,positive,0,0,0,0,0,0
12813,spiral|spiral,positive,0,0,0,0,0,0
12814,spiral,positive,0,0,0,0,0,0
12815,spiritualitã©,positive,0,0,0,0,0,0
12816,spiritu,negative,0,0,1,1,0,0
12817,splendeur,positive,0,0,0,0,1,0
12818,splendid,positive,0,0,0,0,1,0
12819,splin,positive,0,0,0,0,0,0
12820,spoil,negative,0,1,1,1,0,0
12821,sponsor,positive,0,0,0,0,0,0
12822,sponsoring,positive,0,0,0,0,0,0
12823,sponsoris,positive,0,0,0,0,0,0
12824,sporad,negative,0,0,0,0,1,0
12825,spor,negative,0,0,0,0,0,1
12826,sport,positive,0,0,0,0,0,0
12827,spray,positive,0,0,0,0,0,0
12828,squar,positive,0,0,0,0,0,0
12829,squat,negative,0,1,0,0,0,0
12830,squatt,negative,0,1,1,0,0,1
12831,squelet,negative,0,1,1,0,0,0
12832,stabilitã©,positive,0,0,0,0,0,0
12833,stabl,positive,0,1,0,0,1,0
12834,staccato,negative,0,0,0,0,0,0
12835,stad,positive,0,0,0,0,0,0
12836,stagiair,positive,0,0,0,0,0,0
12837,stagn,negative,0,0,1,0,0,0
12838,stagn,negative,0,0,1,0,0,0
12839,stagnat,negative,0,1,1,0,0,0
12840,stall,positive,0,0,0,0,0,1
12841,stand,positive,0,0,0,0,0,1
12842,standard,positive,0,0,0,0,0,0
12843,standardis,positive,0,0,0,0,0,0
12844,star,positive,0,0,0,0,0,0
12845,start,negative,0,1,1,1,1,0
12846,station,positive,0,0,0,0,0,0
12847,stationnair,positive,0,0,0,0,0,0
12848,station,positive,0,0,0,0,0,0
12849,statiqu,positive,0,0,0,0,0,0
12850,statist,positive,0,0,0,0,0,0
12851,stator,positive,0,0,0,0,0,0
12852,statuair,positive,0,0,0,0,0,0
12853,statu,positive,0,0,0,0,0,0
12854,statuer sur,negative,0,1,0,0,0,0
12855,statuet,positive,0,0,0,0,0,0
12856,statur,positive,0,0,0,0,0,0
12857,statut,positive,0,0,0,0,0,0
12858,statutair,positive,0,0,0,0,0,0
12859,stellair,positive,0,0,0,0,0,0
12860,stencil,positive,0,0,0,0,0,0
12861,stã©no,positive,0,0,0,0,0,0
12862,stã©nograph,positive,0,0,0,0,0,0
12863,stepp,negative,0,1,1,0,0,0
12864,stã©rã©oscop,positive,0,0,0,0,0,0
12865,stã©rã©otyp,negative,0,0,0,0,0,1
12866,stã©rã©otyp,negative,0,0,0,0,0,1
12867,stã©ril,negative,0,1,1,0,0,0
12868,stã©rilis,positive,0,1,1,0,0,0
12869,stã©rilitã©,negative,0,1,1,0,0,0
12870,sterling,positive,0,0,0,1,0,0
12871,stern,positive,0,0,0,0,0,0
12872,stã©thoscop,positive,0,0,0,0,0,0
12873,steward,positive,0,0,0,0,0,0
12874,stigmat,negative,0,1,1,1,0,1
12875,stimul,positive,0,0,0,0,0,0
12876,stimul,positive,1,0,0,0,0,0
12877,stimul,positive,0,0,0,0,0,0
12878,stimulus,positive,0,0,0,0,0,0
12879,stipul,positive,0,0,0,0,0,0
12880,stipul,positive,0,0,0,0,0,0
12881,stock,positive,0,0,0,0,0,0
12882,stockag,positive,0,0,0,0,0,0
12883,stock,positive,0,0,0,0,0,0
12884,stoã¯qu,positive,0,0,0,0,0,0
12885,stratã¨g,positive,0,0,0,0,0,0
12886,stratã©g,positive,0,0,0,0,0,0
12887,stratã©giqu,positive,0,0,0,0,0,0
12888,stratif,positive,0,0,0,0,0,0
12889,stratus,negative,0,0,1,0,0,0
12890,stress,negative,0,1,0,1,0,0
12891,stress,negative,0,1,1,1,0,0
12892,stress,negative,0,1,1,1,0,0
12893,strict,negative,0,0,1,0,0,0
12894,strident,negative,0,1,0,1,1,0
12895,stri,negative,0,0,0,0,0,0
12896,stri,positive,0,0,0,0,0,0
12897,stroboscop,positive,0,0,0,0,0,0
12898,stroph,positive,0,0,0,0,0,0
12899,structur,positive,0,0,0,0,0,0
12900,structur,positive,0,0,0,0,0,0
12901,stuc,positive,0,0,0,0,0,0
12902,studio,positive,0,0,0,0,0,0
12903,stupã©fact,positive,0,0,0,0,1,0
12904,stupã©fair,negative,0,1,0,0,1,1
12905,stupã©fi,negative,0,0,0,0,1,0
12906,stupã©fi,positive,0,0,0,0,1,0
12907,stupid,negative,0,0,0,1,0,1
12908,stupiditã©,negative,0,0,0,1,0,1
12909,styl,positive,0,0,0,0,0,0
12910,stylet,negative,0,1,0,0,0,0
12911,stylo,positive,0,0,0,0,0,0
12912,suair,negative,0,0,1,0,0,0
12913,su,negative,0,0,0,0,0,1
12914,suavitã©,positive,0,0,0,0,0,0
12915,subaltern,negative,0,0,1,0,0,1
12916,subatom,positive,0,0,0,0,0,0
12917,subconscient,negative,0,0,0,0,0,0
12918,subdivis,positive,0,0,0,0,0,0
12919,subdivis,positive,0,0,0,0,0,0
12920,subduct,positive,0,0,0,0,0,0
12921,sub,negative,0,0,1,0,0,0
12922,subito,positive,0,0,0,0,1,0
12923,sublim,positive,1,0,0,0,0,0
12924,subliminal,negative,0,0,0,0,1,0
12925,submerg,negative,0,1,1,0,1,0
12926,submersibl,negative,0,1,0,0,0,0
12927,submers,negative,0,1,0,0,0,0
12928,subordin,negative,0,0,0,0,0,0
12929,subsidiair,negative,0,0,0,0,0,0
12930,subsist,positive,1,0,0,0,0,0
12931,subsist,positive,0,0,0,0,0,0
12932,substanc,positive,0,0,0,0,0,0
12933,substantiel,positive,0,0,0,0,0,0
12934,substitu,negative,0,0,0,0,0,0
12935,substitut,negative,0,0,0,0,0,0
12936,substitu,negative,0,0,0,0,0,0
12937,subtil,positive,0,0,0,0,1,0
12938,subven,positive,0,0,0,0,0,0
12939,subvent,positive,0,0,0,1,0,1
12940,subvention,positive,0,0,0,0,0,0
12941,subvers,negative,0,1,0,1,0,0
12942,subvert,negative,0,1,1,0,0,1
12943,suc,negative,0,0,0,0,0,0
12944,succã¨,positive,1,0,0,0,0,0
12945,successeur,positive,0,0,0,0,0,0
12946,success,positive,0,0,0,0,0,0
12947,succinct,positive,0,0,0,0,0,0
12948,succion,negative,0,1,0,0,0,0
12949,succomb,negative,0,1,1,0,0,0
12950,succulent,positive,1,0,0,0,0,0
12951,succursal,positive,0,0,0,0,0,0
12952,sucet,positive,0,0,0,1,0,0
12953,sucr,positive,0,0,0,0,0,0
12954,sucr,positive,0,0,0,0,1,0
12955,sucrer,positive,1,0,0,0,0,0
12956,sudat,negative,0,0,0,0,0,1
12957,sueur,negative,0,1,0,0,0,1
12958,suffir,positive,0,0,0,0,0,0
12959,suffis,positive,0,0,0,0,0,0
12960,suffis,negative,0,0,0,1,0,0
12961,suffis,positive,0,0,0,0,0,1
12962,suffix,positive,0,0,0,0,0,0
12963,suffoc,negative,0,1,1,0,0,1
12964,suffoc,negative,0,1,0,1,0,0
12965,suggã©r,positive,0,0,0,0,0,0
12966,suggest,positive,0,0,0,0,0,0
12967,suicidair,negative,0,1,1,1,0,1
12968,suicid,negative,0,1,1,1,0,0
12969,suicid,negative,0,1,1,1,0,0
12970,sui,negative,0,0,0,0,0,1
12971,suif,positive,0,0,0,0,0,0
12972,suint,negative,0,0,0,0,0,1
12973,suint,negative,0,0,0,0,0,1
12974,suiv,negative,0,0,0,0,0,0
12975,suivant|suiv,negative,0,0,0,0,0,0
12976,suivr,positive,0,0,0,0,0,0
12977,suivre ã  le trac,positive,0,0,0,0,0,0
12978,suivre le trace d,positive,0,0,0,0,0,0
12979,sujet,negative,0,0,1,1,0,1
12980,sujã©tion,negative,0,1,1,0,0,0
12981,sultan,positive,0,1,0,0,0,0
12982,sumo,negative,0,1,0,0,0,0
12983,sup,positive,0,1,1,1,1,0
12984,superb,positive,1,0,0,0,0,0
12985,superfic,positive,0,0,0,0,0,0
12986,supã©rioritã©,positive,0,0,0,0,0,0
12987,superl,positive,0,0,0,0,0,0
12988,superman,positive,0,0,0,0,0,0
12989,supermarchã©,positive,0,0,0,0,0,0
12990,superpos,positive,0,0,0,0,0,0
12991,superposit,positive,0,0,0,0,0,0
12992,superstar,positive,0,0,0,0,0,0
12993,superstit,negative,0,1,0,0,0,0
12994,supervis,positive,0,0,0,0,0,0
12995,superviseur,positive,0,0,0,0,0,0
12996,suplli,negative,0,0,1,0,0,0
12997,supplant,positive,0,0,0,0,0,0
12998,supplã©ment,positive,0,0,1,1,0,1
12999,supplã©mentair,positive,0,0,0,0,0,0
13000,suppliqu,positive,0,0,0,0,0,0
13001,supplic,negative,0,1,1,1,1,0
13002,support,positive,0,0,0,0,0,0
13003,supporter qch,positive,0,0,0,0,0,0
13004,supporteur,positive,0,0,0,0,0,0
13005,suppos,negative,0,1,0,0,0,0
13006,suppress,negative,0,1,1,1,0,1
13007,supprim,negative,0,1,1,1,0,0
13008,suprã©mat,positive,0,1,0,1,1,0
13009,suprãªm,positive,0,0,0,0,0,0
13010,suprãªm,positive,0,0,0,0,0,0
13011,sur c,positive,0,0,0,0,0,0
13012,sur qui on ne pouvoir compt,negative,0,1,0,1,0,0
13013,sur le champ,positive,0,0,0,0,1,0
13014,surabond,negative,0,0,0,0,0,1
13015,surcharg,negative,0,0,1,0,0,0
13016,surcharg,negative,0,0,1,0,0,0
13017,surditã©,negative,0,1,1,0,0,0
13018,surestim,negative,0,0,0,0,1,0
13019,sã»retã©,positive,0,0,0,0,0,0
13020,surf,positive,0,0,0,0,0,0
13021,surfac,positive,0,0,0,0,0,0
13022,surfacturã©,negative,0,0,1,0,0,0
13023,surfacturã©,negative,0,0,1,0,0,0
13024,surfacturã©,negative,0,0,1,0,0,0
13025,surfacturã©,negative,0,0,1,0,0,0
13026,surf,positive,0,0,0,0,0,0
13027,surg,positive,0,0,0,0,1,0
13028,surhomm,positive,0,0,0,0,0,0
13029,surhumain,positive,0,0,0,0,0,0
13030,surintend,positive,0,0,0,0,0,0
13031,surintend,positive,0,0,0,0,0,0
13032,surmenag,negative,0,1,1,0,0,0
13033,surnag,positive,0,0,0,0,0,0
13034,surnom,positive,0,0,0,0,0,0
13035,surnomm,positive,0,0,0,0,0,0
13036,surpass,positive,0,0,0,0,0,0
13037,surpasser en nombr,positive,0,0,0,0,0,0
13038,surpayer|surpai,negative,0,0,0,0,0,0
13039,surplomb,positive,0,0,0,0,0,0
13040,surplomb,positive,0,0,0,0,0,0
13041,surplus,negative,0,0,0,0,0,0
13042,surpren,positive,0,0,0,0,1,0
13043,surseoir,positive,0,0,0,0,0,0
13044,surstock,negative,0,0,0,0,0,0
13045,surtax,negative,0,0,1,1,0,1
13046,surtout,positive,0,0,0,0,0,0
13047,survaleur,positive,1,0,0,0,0,0
13048,surveil,positive,0,1,1,0,0,0
13049,surveiller pã©nitentiair,negative,0,1,0,1,0,0
13050,surveillant pã©nitentiair,negative,0,1,0,1,0,0
13051,surveil,positive,0,1,0,0,0,0
13052,surven,positive,0,0,0,0,1,0
13053,surv,positive,0,0,0,0,0,0
13054,surviv,positive,1,0,0,0,0,0
13055,survivr,positive,1,0,0,0,0,0
13056,survivre ã ,positive,1,0,0,0,0,0
13057,susceptibilitã©,negative,0,0,1,0,0,0
13058,susceptibl,negative,0,1,1,1,0,0
13059,susd,positive,0,0,0,0,0,0
13060,susmentionnã©,positive,0,0,0,0,0,0
13061,suspect,negative,0,1,0,0,0,0
13062,suspect,negative,0,1,0,0,0,0
13063,suspendr,negative,0,0,1,0,1,0
13064,suspens,negative,0,1,0,0,1,0
13065,suspens,negative,0,1,0,0,0,0
13066,suspici,negative,0,1,0,1,0,0
13067,suspicion,negative,0,1,0,0,0,0
13068,sutur,negative,0,1,0,0,0,1
13069,suturer qch,negative,0,0,0,0,0,0
13070,svastik,negative,0,1,0,1,0,1
13071,svelt,positive,0,0,0,0,0,0
13072,swag,positive,0,0,0,0,0,0
13073,swastik,negative,0,1,0,1,0,1
13074,syllab,positive,0,0,0,0,0,0
13075,syllab,positive,0,0,0,0,0,0
13076,symbol,positive,0,0,0,0,0,0
13077,symbol,positive,0,0,0,0,0,0
13078,symbol,positive,0,0,0,0,0,0
13079,symbolis,positive,0,0,0,0,0,0
13080,symbol,positive,0,0,0,0,0,0
13081,symã©tr,positive,0,0,0,0,0,0
13082,symã©triqu,positive,0,0,0,0,0,0
13083,sympath,positive,0,0,0,0,0,0
13084,symphon,positive,1,0,0,0,0,0
13085,symptomat,negative,0,0,1,0,0,0
13086,symptã´m,negative,0,1,0,0,0,0
13087,synagogu,positive,0,0,0,0,0,0
13088,synchron,positive,0,0,0,0,0,0
13089,synchronis,positive,0,0,0,0,1,0
13090,syncop,negative,0,1,1,0,1,0
13091,syndicat,positive,0,0,0,0,0,0
13092,synerg,positive,0,0,0,0,0,0
13093,synod,positive,0,0,0,0,0,0
13094,synonym,positive,0,1,0,0,0,0
13095,synops,positive,0,0,0,0,0,0
13096,synopt,positive,0,0,0,0,0,0
13097,syntax,positive,0,0,0,0,0,0
13098,synthã¨s,positive,0,0,0,0,0,0
13099,synthã©tiqu,negative,0,0,0,0,0,1
13100,systã©mat,positive,0,0,0,0,0,0
13101,systã©mat,positive,0,0,0,0,0,0
13102,systã¨m,positive,0,0,0,0,0,0
13103,systã¨me hydraul,negative,0,0,1,0,0,0
13104,tabac,negative,0,0,0,0,0,1
13105,tabac ã  pris,negative,0,0,0,0,1,1
13106,tabag,negative,0,0,0,0,0,1
13107,tabernacl,positive,0,0,0,0,0,0
13108,tabl,positive,0,0,0,0,0,0
13109,tableau,positive,0,0,0,0,0,0
13110,tableau de bord,positive,0,0,0,0,0,0
13111,tableau noir,positive,0,0,0,0,0,0
13112,tablet,positive,0,0,0,0,0,0
13113,tabli,positive,0,0,0,0,0,0
13114,tabou,negative,0,1,0,0,0,1
13115,tabouret,positive,0,0,0,0,0,0
13116,tabulair,positive,0,0,0,0,0,0
13117,tabul,positive,0,0,0,0,0,0
13118,tabul,positive,0,0,0,0,0,0
13119,tach,negative,0,1,1,1,0,1
13120,tã¢che,negative,0,1,1,0,0,1
13121,tach,negative,0,1,1,0,0,1
13122,tã¢cher d,positive,0,0,0,0,0,0
13123,tachet,negative,0,0,0,0,0,0
13124,tachymã¨tr,positive,0,0,0,0,0,0
13125,tacit,positive,0,0,0,0,0,0
13126,tacot,negative,0,1,0,1,1,0
13127,tact,positive,0,0,0,0,0,0
13128,tactil,positive,0,0,0,0,0,0
13129,tactiqu,positive,0,1,0,0,0,0
13130,taffet,positive,0,0,0,0,0,0
13131,taie d oreil,positive,0,0,0,0,0,0
13132,taillad,negative,0,1,1,1,0,1
13133,taill,positive,0,0,0,0,0,0
13134,taill,positive,0,0,0,0,0,0
13135,taill,negative,0,1,0,0,0,0
13136,taille hai,negative,0,0,0,0,0,0
13137,tailleur,positive,0,0,0,0,0,0
13138,tailleux,positive,0,0,0,0,0,0
13139,tair,negative,0,1,1,1,0,1
13140,talent,positive,0,0,0,0,0,0
13141,talisman,positive,0,0,0,0,0,0
13142,talon,positive,0,0,0,0,0,0
13143,talus,positive,0,0,0,0,0,0
13144,tambour,positive,0,0,0,0,0,0
13145,tambourin,negative,0,0,0,0,0,0
13146,tambourin,positive,0,0,0,0,0,0
13147,tambourin,positive,0,0,0,0,0,0
13148,tam,positive,0,0,0,0,0,0
13149,tamisag,positive,0,0,0,0,0,0
13150,tamis,negative,0,0,1,0,0,0
13151,tampon,positive,0,0,0,0,0,1
13152,tampon,positive,0,0,0,0,0,0
13153,tandem,positive,0,0,0,0,0,0
13154,tangent,negative,0,0,0,0,0,0
13155,taniã¨r,positive,0,0,0,0,0,0
13156,tann,positive,0,0,0,0,0,0
13157,tant,positive,0,0,0,0,0,0
13158,tap,positive,0,0,0,0,0,0
13159,tapir,negative,0,0,0,0,0,0
13160,tapir de cours,positive,0,0,0,0,0,0
13161,tapis roul,positive,0,0,0,0,0,0
13162,tapisser,positive,0,0,0,0,0,0
13163,tapot,positive,0,0,0,0,0,0
13164,taquin,positive,0,0,1,1,0,0
13165,taquiner,negative,0,1,0,1,0,0
13166,tar,negative,0,1,0,0,0,1
13167,tarif,negative,0,0,1,1,0,1
13168,tartan,positive,0,0,0,0,0,0
13169,tart,positive,0,0,0,0,0,0
13170,tartr,negative,0,0,0,0,0,1
13171,tas,positive,0,0,0,0,0,1
13172,tass,positive,0,0,0,0,0,0
13173,tass,negative,0,0,1,0,0,0
13174,tatam,negative,0,0,0,0,0,0
13175,tã¢ton,negative,0,1,0,0,0,0
13176,tatouag,positive,0,0,0,0,0,0
13177,tatou,positive,0,0,0,0,0,0
13178,taud,negative,0,1,1,0,0,1
13179,taureau,negative,0,1,0,0,0,0
13180,tau|tal,positive,0,0,0,0,0,0
13181,tavern,positive,0,0,0,0,0,0
13182,tax,negative,0,0,1,1,0,0
13183,tax,negative,0,0,1,1,0,0
13184,tax,positive,0,0,0,0,0,0
13185,taxinom,positive,0,0,0,0,0,0
13186,taxonom,positive,0,0,0,0,0,0
13187,teas,positive,0,0,0,0,0,0
13188,technicitã©,positive,0,0,0,0,0,0
13189,techniqu,positive,0,0,0,0,0,0
13190,technolog,positive,0,0,0,0,0,0
13191,ted,positive,0,0,0,0,0,0
13192,teflon,positive,0,0,0,0,0,0
13193,tã©flon,positive,0,0,0,0,0,0
13194,teindr,positive,0,0,0,0,0,0
13195,teint,positive,0,0,0,0,0,0
13196,teint,positive,0,0,0,0,0,0
13197,teintur,positive,0,0,0,0,0,0
13198,tã©lã©gramm,positive,0,0,0,0,0,0
13199,tã©lã©graph,positive,0,0,0,0,0,0
13200,tã©lã©phon,positive,0,0,0,0,0,0
13201,tã©lã©phon,positive,0,0,0,0,0,0
13202,tã©lescop,positive,0,0,0,0,0,0
13203,tã©lã©scop,positive,0,0,0,0,0,0
13204,tã©lescop,positive,0,0,0,0,0,0
13205,tã©lã©scripteur,positive,0,0,0,0,0,0
13206,tã©lã©vision,positive,0,0,0,0,0,0
13207,tã©mã©rair,positive,0,1,0,1,0,0
13208,tã©mã©ritã©,negative,0,1,0,1,1,1
13209,tã©moignag,positive,0,0,0,0,0,0
13210,tã©moign,positive,0,0,0,0,0,0
13211,tã©moigner de le sympath,positive,0,0,1,0,0,0
13212,tã©moin,positive,0,0,0,0,0,0
13213,tã©moin oculair,positive,0,0,0,0,0,0
13214,temp,positive,0,0,0,0,0,0
13215,tempã©r,positive,0,0,0,0,0,0
13216,tempã©r,positive,0,0,0,0,0,0
13217,tempã©ranc,positive,0,0,0,0,0,0
13218,tempã©ratur,positive,0,0,0,0,0,0
13219,tempãªt,negative,0,1,1,1,1,0
13220,templ,positive,0,0,0,0,0,0
13221,temporair,negative,0,0,0,0,0,0
13222,temporair,negative,0,0,0,0,0,0
13223,temporal,positive,0,0,0,0,0,0
13224,temporis,negative,0,1,1,0,0,0
13225,temp,positive,0,0,0,0,0,0
13226,tã©nacitã©,positive,0,0,0,0,0,0
13227,tendon,positive,0,0,0,0,0,0
13228,tendr,positive,0,0,0,0,0,0
13229,tendre un embuscade ã ,negative,0,1,0,1,1,0
13230,tendress,positive,0,0,0,0,0,0
13231,tã©nã¨bre,negative,0,1,1,1,0,0
13232,teneur,positive,0,0,0,0,0,0
13233,ten,positive,0,0,0,0,0,0
13234,tenir compte d,positive,0,0,0,0,0,0
13235,tenir en laiss,negative,0,1,1,0,0,0
13236,ten,positive,0,0,0,0,0,0
13237,tension,negative,0,1,0,1,0,0
13238,tentacul,negative,0,1,0,0,0,1
13239,tent,positive,0,0,0,0,1,0
13240,tent,positive,0,0,0,0,1,0
13241,tentat,negative,0,0,0,0,0,0
13242,tentat,positive,0,0,0,0,0,0
13243,tent,positive,0,0,0,0,0,0
13244,tentur,positive,0,0,0,0,0,0
13245,tã©nu,negative,0,1,1,0,0,0
13246,tenu,positive,0,0,0,0,0,0
13247,tercet,positive,0,0,0,0,0,0
13248,term,positive,0,0,1,0,0,0
13249,terminal,positive,0,1,1,0,0,0
13250,terminus,negative,0,1,1,0,0,0
13251,termit,negative,0,0,0,0,0,1
13252,ternair,positive,0,0,0,0,0,0
13253,tern,negative,0,0,1,0,0,1
13254,tern,negative,0,0,1,0,0,1
13255,terrain,positive,0,1,1,1,1,0
13256,terr,positive,0,0,0,0,0,0
13257,terr,positive,0,0,0,0,0,0
13258,terreau,positive,0,0,0,0,0,0
13259,terre boisã©,positive,0,0,0,0,0,0
13260,terreur,negative,0,1,1,1,0,0
13261,terreux,positive,0,0,0,0,0,0
13262,terribl,negative,0,1,1,1,1,1
13263,terribl,negative,0,1,1,1,1,1
13264,terri,negative,0,0,0,0,0,0
13265,terrifi,negative,0,1,1,1,1,1
13266,terrifi,negative,0,1,1,1,0,1
13267,territoir,positive,0,0,0,0,0,0
13268,territorial,positive,0,0,0,0,0,0
13269,terroris,negative,0,1,1,1,1,1
13270,terror,negative,0,1,1,1,0,1
13271,terror,negative,0,1,1,1,1,1
13272,tertiair,positive,0,0,0,0,0,0
13273,tertr,negative,0,0,0,0,0,1
13274,test,positive,0,0,0,0,0,0
13275,test,positive,0,0,0,0,0,0
13276,test,positive,0,0,0,0,0,0
13277,tã©tanos,negative,0,1,0,0,0,1
13278,tãªte,positive,0,0,0,0,0,0
13279,tãªte baiss,negative,0,0,0,1,1,0
13280,tãªte de n?ud,negative,0,0,0,1,0,1
13281,tãªte de puit,positive,0,0,0,0,0,0
13282,tã©ter,positive,0,0,0,0,0,0
13283,tã©tin,positive,0,0,0,0,0,0
13284,tã©ton,positive,0,0,0,0,0,0
13285,tã©traã©driqu,positive,0,0,0,0,0,0
13286,tã©tu,negative,0,0,0,1,0,0
13287,text,positive,0,0,0,0,0,0
13288,texte sacrã©,positive,0,0,0,0,0,0
13289,texte standard,negative,0,0,0,0,0,0
13290,textil,positive,0,0,0,0,0,0
13291,texto,positive,0,0,0,0,0,0
13292,textuel,positive,0,0,0,0,0,0
13293,textural,positive,0,0,0,0,0,0
13294,textural,positive,0,0,0,0,0,0
13295,textural,positive,0,0,0,0,0,0
13296,textural,positive,0,0,0,0,0,0
13297,textur,positive,0,0,0,0,0,0
13298,thanksgiving,positive,0,0,0,0,0,0
13299,thã©,positive,0,0,0,0,0,0
13300,thã©ã¢tral,negative,0,0,0,0,0,0
13301,thã©ã¢tre,positive,1,0,0,0,0,0
13302,thã©ism,negative,0,0,0,0,0,1
13303,thã¨me,positive,0,0,0,0,0,0
13304,thã¨me majeur,positive,0,0,0,0,0,0
13305,thã©ocrat,positive,0,0,0,0,0,0
13306,thã©ocrat,negative,0,1,1,1,0,0
13307,thã©olog,positive,0,0,0,0,0,0
13308,thã©olog,positive,0,0,0,0,0,0
13309,thã©orã¨m,positive,0,0,0,0,0,0
13310,thã©or,positive,0,0,0,0,0,0
13311,thã©oriqu,negative,0,0,0,0,0,0
13312,thã©rapeut,positive,0,0,0,0,0,0
13313,thermiqu,positive,0,0,0,0,0,0
13314,thermocoupl,positive,0,0,0,0,0,0
13315,thermodynam,positive,0,0,0,0,0,0
13316,thermomã¨tr,positive,0,0,0,0,0,0
13317,thermostat,positive,0,0,0,0,0,0
13318,thã¨se,positive,0,0,0,0,0,0
13319,thon,negative,0,0,0,0,0,0
13320,thym,positive,0,0,0,0,0,0
13321,tiar,positive,0,0,0,0,0,0
13322,tibi,positive,0,0,0,0,0,0
13323,tic,negative,0,1,0,0,1,0
13324,ticket,positive,0,0,0,0,0,0
13325,ticket de caiss,positive,0,0,0,0,0,0
13326,tiã¨d,negative,0,0,0,0,0,0
